Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Tkl,Int,Sk,College/Univ,Year
6,196,NOR,John Gilmore,TE,22,2011,0,0,2,3,0,145,0,0,0,0,0,0,0,0,55,544,6,23,,,Penn St.,2002
6,197,OAK,Larry Ned,RB,24,2004,0,0,0,0,,19,0,0,0,0,0,0,0,0,1,9,0,13,,,San Diego St.,2002
6,198,PHI,Tyreo Harrison,LB,22,2003,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,3,,,Notre Dame,2002
6,199,CHI,Adrian Peterson,RB,23,2009,0,0,0,11,11,106,1,1,9,1,0,311,1283,8,78,665,0,62,,,Georgia Southern,2002
6,200,GNB,Mike Houghton,G,22,2002,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,,San Diego St.,2002
6,201,SFO,Mark Anelli,TE,23,2002,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,Wisconsin,2002
6,202,PIT,Lee Mays,WR,23,2006,0,0,0,1,1,49,0,0,0,0,0,0,0,0,11,154,0,16,,,Texas-El Paso,2002
6,203,CHI,Jamin Elliott,WR,22,2006,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,,,Delaware,2002
6,204,IND,Brian Allen,RB,22,2003,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,Stanford,2002
6,205,STL,Steve Bellisari,QB,,,0,0,0,,,,,,,,,,,,,,,,,,Ohio St.,2002
6,206,BAL,Javin Hunter,WR,22,2002,0,0,0,0,0,12,0,0,0,0,0,1,9,0,5,35,0,,,,Notre Dame,2002
6,207,BAL,Chester Taylor,RB,22,2011,0,0,2,39,12,151,1,2,4,1,0,1160,4740,26,299,2324,6,32,,,Toledo,2002
6,208,DAL,DeVeren Johnson,WR,,,0,0,0,,,,,,,,,,,,,,,,,,Sacred Heart,2002
6,209,BAL,Chad Williams,DB,23,2006,0,0,0,9,8,79,0,0,0,0,0,0,0,0,0,0,0,160,9,7,Southern Miss,2002
6,210,CHI,Bryan Fletcher,TE,23,2007,0,0,1,8,,46,0,0,0,0,0,0,0,0,54,547,5,5,,,UCLA,2002
6,211,DAL,Bob Slowikowski,TE,,,0,0,0,,,,,,,,,,,,,,,,,,Virginia Tech,2002
7,212,PIT,LaVar Glover,DB,23,2002,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,,,,Cincinnati,2002
7,213,CAR,Pete Campion,G,,,0,0,0,,,,,,,,,,,,,,,,,,North Dakota St.,2002
7,214,DET,Luke Staley,RB,,,0,0,0,,,,,,,,,,,,,,,,,,BYU,2002
7,215,BUF,Mike Pucillo,G,23,2007,0,0,1,9,5,48,0,0,0,0,0,0,0,0,0,0,0,,,,Auburn,2002
7,216,SDG,Seth Burford,QB,,,0,0,0,,,,,,,,,,,,,,,,,,Cal Poly-San Luis Obispo,2002
7,217,ATL,Michael Coleman,WR,,,0,0,0,,,,,,,,,,,,,,,,,,Widener,2002
7,218,MIN,Chad Beasley,T,23,2003,0,0,0,2,,8,0,0,0,0,0,0,0,0,0,0,0,,,,Virginia Tech,2002
7,219,CIN,Joey Evans,DE,,,0,0,0,,,,,,,,,,,,,,,,,,North Carolina,2002
7,220,IND,Josh Mallard,DE,23,2008,0,0,0,5,2,40,0,0,0,0,0,0,0,0,0,0,0,35,,8.5,Georgia,2002
7,221,KAN,Maurice Rodriguez,LB,,,0,0,0,,,,,,,,,,,,,,,,,,Fresno St.,2002
7,222,JAX,Kendall Newson,WR,22,2003,0,0,0,1,,6,0,0,0,0,0,0,0,0,2,55,0,1,,,Middle Tenn. St.,2002
7,223,ARI,Mike Banks,TE,22,2003,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,8,,,Iowa St.,2002
7,224,NOR,Derrius Monroe,DE,,,0,0,0,,,,,,,,,,,,,,,,,,Virginia Tech,2002
7,225,TEN,Darrell Hill,WR,23,2004,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,19,,,Northern Illinois,2002
7,226,NYG,Daryl Jones,WR,23,2004,0,0,0,1,1,15,0,0,0,0,0,1,4,0,8,90,0,1,,,Miami (FL),2002
7,227,CLE,Joaquin Gonzalez,T,23,2005,0,0,1,7,7,46,0,0,0,0,0,0,0,0,0,0,0,,,,Miami (FL),2002
7,228,DEN,Chris Young,DB,22,2004,0,0,0,2,2,21,0,0,0,0,0,0,0,0,0,0,0,4,,,Georgia Tech,2002
7,229,HOU,Stylez G. White,DE,23,2010,0,0,2,17,,63,0,0,0,0,0,0,0,0,0,0,0,104,,24,Minnesota,2002
7,230,WAS,Jeff Grau,C,22,2003,0,0,0,2,,27,0,0,0,0,0,0,0,0,0,0,0,,,,UCLA,2002
7,231,DEN,Monsanto Pope,DT,24,2005,0,0,1,14,14,48,0,0,0,0,0,0,0,0,0,0,0,48,,6,Virginia,2002
7,232,SEA,Jeff Kelly,QB,23,,0,0,0,,,,,,,,,,,,,,,,,,Southern Miss,2002
7,233,TAM,Tim Wansley,DB,23,2003,0,0,0,4,4,13,0,0,0,0,0,0,0,0,0,0,0,56,2,,Georgia,2002
7,234,WAS,Greg Scott,DE,22,2004,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,Hampton,2002
7,235,OAK,Ronald Curry,WR,23,2008,0,0,2,16,16,76,0,4,0,0,1,5,3,0,193,2347,13,40,,,North Carolina,2002
7,236,BAL,Wes Pate,QB,,,0,0,0,,,,,,,,,,,,,,,,,,S.F. Austin,2002
7,237,NWE,Antwoine Womack,RB,,,0,0,0,,,,,,,,,,,,,,,,,,Virginia,2002
7,238,PHI,Raheem Brock,DE,24,2011,0,0,7,42,,152,0,0,0,0,0,0,0,0,0,0,0,255,,40.5,Temple,2002
7,239,SFO,Eric Heitmann,G,22,2009,0,0,8,40,40,119,0,0,0,0,0,0,0,0,0,0,0,2,,,Stanford,2002
7,240,TEN,Carlos Hall,DE,23,2005,0,0,2,17,15,59,0,0,0,0,0,0,0,0,0,0,0,91,,14.5,Arkansas,2002
7,241,MIA,Leonard Henry,RB,24,2004,0,0,0,1,1,6,0,0,0,0,0,46,141,0,3,12,0,,,,East Carolina,2002
7,242,PIT,Brett Keisel,DE,23,2014,0,1,8,59,59,156,0,0,0,0,0,0,0,0,0,0,0,254,2,30,BYU,2002
7,243,STL,Chris Massey,RB,23,2011,0,0,0,7,7,141,0,0,0,0,0,1,-1,0,0,0,0,,,,Marshall,2002
7,244,ATL,Kevin Shaffer,T,22,2010,0,0,5,40,17,132,0,0,0,0,0,0,0,0,0,0,0,1,,,Tulsa,2002
7,245,NYG,Quincy Monk,LB,23,2004,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,7,,,North Carolina,2002
7,246,JAX,Steve Smith,DB,23,2002,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,Oregon,2002
7,247,JAX,Hayden Epstein,K,21,2002,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,,,Michigan,2002
7,248,SFO,Kyle Kosier,G,24,2011,0,0,7,54,10,143,0,0,0,0,0,0,0,0,0,0,0,2,,,Arizona St.,2002
7,249,BUF,Rodney Wright,WR,,,0,0,0,,,,,,,,,,,,,,,,,,Fresno St.,2002
7,250,TAM,Tracey Wistrom,TE,,,0,0,0,,,,,,,,,,,,,,,,,,Nebraska,2002
7,251,BUF,Jarrett Ferguson,RB,,,0,0,0,,,,,,,,,,,,,,,,,,Virginia Tech,2002
7,252,DET,Matt Murphy,TE,22,2007,0,0,0,0,0,28,0,0,0,0,0,0,0,0,3,34,0,3,,,Maryland,2002
7,253,NWE,David Givens,WR,22,2006,0,0,2,22,21,58,0,1,0,0,1,3,16,0,166,2318,12,16,,,Notre Dame,2002
7,254,TAM,Aaron Lockett,WR,,,0,0,0,,,,,,,,,,,,,,,,,,Kansas St.,2002
7,255,TAM,Zack Quaccia,C,,,0,0,0,,,,,,,,,,,,,,,,,,Stanford,2002
7,256,SFO,Teddy Gaines,DB,,,0,0,0,,,,,,,,,,,,,,,,,,Tennessee,2002
7,257,WAS,Rock Cartwright,FB,22,2011,0,0,0,10,10,154,0,0,0,0,0,228,956,6,64,589,2,75,,,Kansas St.,2002
7,258,CAR,Brad Franklin,DB,22,2003,0,0,0,0,,4,0,0,0,0,0,0,0,0,0,0,0,3,,,Louisiana,2002
7,259,DET,Victor Rogers,T,23,2004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Colorado,2002
7,260,BUF,Dominique Stevenson,LB,24,2004,0,0,0,2,2,21,0,0,0,0,0,0,0,0,0,0,0,20,,,Tennessee,2002
7,261,HOU,Ahmad Miller,DT,,,0,0,0,,,,,,,,,,,,,,,,,,UNLV,2002
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
